service_id,date,exception_type
17-1-127,20220728,2
17-1-127,20220729,2
17-1-127,20220730,2
17-1-127,20220731,2
17-1-127,20220801,2
17-1-127,20220802,2
17-1-127,20220803,2
17-1-127,20220804,2
17-1-127,20220805,2
17-1-127,20220806,2
17-1-127,20220807,2
17-1-127,20220808,2
17-1-127,20220809,2
17-1-127,20220810,2
17-1-127,20220811,2
17-1-127,20220812,2
17-1-127,20220813,2
17-1-127,20220814,2
17-1-127,20220815,2
17-1-127,20220816,2
17-1-127,20220817,2
17-1-127,20220818,2
17-1-127,20220819,2
17-1-127,20220820,2
17-1-127,20220821,2
17-1-127,20220822,2
17-1-127,20220823,2
17-1-127,20220824,2
17-1-127,20220825,2
17-1-127,20220826,2
17-1-127,20220827,2
17-1-127,20220828,2
18-1-127,20220326,2
18-1-127,20220327,2
18-1-127,20220328,2
18-1-127,20220329,2
18-1-127,20220330,2
18-1-127,20220331,2
18-1-127,20220401,2
18-1-127,20220402,2
18-1-127,20220403,2
18-1-127,20220404,2
18-1-127,20220405,2
18-1-127,20220406,2
18-1-127,20220407,2
18-1-127,20220408,2
18-1-127,20220409,2
18-1-127,20220410,2
18-1-127,20220411,2
18-1-127,20220412,2
18-1-127,20220413,2
18-1-127,20220414,2
18-1-127,20220415,2
18-1-127,20220416,2
18-1-127,20220417,2
18-1-127,20220418,2
18-1-127,20220419,2
18-1-127,20220420,2
18-1-127,20220421,2
18-1-127,20220422,2
18-1-127,20220423,2
18-1-127,20220424,2
18-1-127,20220425,2
18-1-127,20220426,2
18-1-127,20220427,2
18-1-127,20220428,2
18-1-127,20220429,2
18-1-127,20220430,2
18-1-127,20220501,2
18-1-127,20220502,2
18-1-127,20220503,2
18-1-127,20220504,2
18-1-127,20220505,2
18-1-127,20220506,2
18-1-127,20220507,2
18-1-127,20220508,2
18-1-127,20220509,2
18-1-127,20220510,2
18-1-127,20220511,2
18-1-127,20220512,2
18-1-127,20220513,2
18-1-127,20220514,2
18-1-127,20220515,2
18-1-127,20220516,2
18-1-127,20220517,2
18-1-127,20220518,2
18-1-127,20220519,2
18-1-127,20220520,2
18-1-127,20220521,2
18-1-127,20220522,2
18-1-127,20220523,2
18-1-127,20220524,2
18-1-127,20220525,2
18-1-127,20220526,2
18-1-127,20220527,2
18-1-127,20220528,2
18-1-127,20220529,2
18-1-127,20220530,2
18-1-127,20220531,2
18-1-127,20220601,2
18-1-127,20220602,2
18-1-127,20220603,2
18-1-127,20220604,2
18-1-127,20220605,2
18-1-127,20220606,2
18-1-127,20220607,2
18-1-127,20220608,2
18-1-127,20220609,2
18-1-127,20220610,2
18-1-127,20220611,2
18-1-127,20220612,2
18-1-127,20220613,2
18-1-127,20220614,2
18-1-127,20220615,2
18-1-127,20220616,2
18-1-127,20220617,2
18-1-127,20220618,2
18-1-127,20220619,2
18-1-127,20220620,2
18-1-127,20220621,2
18-1-127,20220622,2
18-1-127,20220623,2
18-1-127,20220624,2
18-1-127,20220625,2
18-1-127,20220626,2
18-1-127,20220627,2
18-1-127,20220628,2
18-1-127,20220629,2
18-1-127,20220630,2
18-1-127,20220701,2
18-1-127,20220702,2
18-1-127,20220703,2
18-1-127,20220704,2
18-1-127,20220705,2
18-1-127,20220706,2
18-1-127,20220707,2
18-1-127,20220708,2
18-1-127,20220709,2
18-1-127,20220710,2
18-1-127,20220711,2
18-1-127,20220712,2
18-1-127,20220713,2
18-1-127,20220714,2
18-1-127,20220715,2
18-1-127,20220716,2
18-1-127,20220717,2
18-1-127,20220718,2
18-1-127,20220719,2
18-1-127,20220720,2
18-1-127,20220721,2
18-1-127,20220722,2
18-1-127,20220723,2
18-1-127,20220724,2
18-1-127,20220725,2
18-1-127,20220726,2
18-1-127,20220727,2
18-1-127,20220728,2
18-1-127,20220729,2
18-1-127,20220730,2
18-1-127,20220731,2
18-1-127,20220801,2
18-1-127,20220802,2
18-1-127,20220803,2
18-1-127,20220804,2
18-1-127,20220805,2
18-1-127,20220806,2
18-1-127,20220807,2
18-1-127,20220808,2
18-1-127,20220809,2
18-1-127,20220810,2
18-1-127,20220811,2
18-1-127,20220812,2
18-1-127,20220813,2
18-1-127,20220814,2
18-1-127,20220815,2
18-1-127,20220816,2
18-1-127,20220817,2
18-1-127,20220818,2
18-1-127,20220819,2
18-1-127,20220820,2
18-1-127,20220821,2
18-1-127,20220822,2
18-1-127,20220823,2
18-1-127,20220824,2
18-1-127,20220825,2
18-1-127,20220826,2
18-1-127,20220827,2
18-1-127,20220828,2
19-1-127,20220323,2
19-1-127,20220326,2
19-1-127,20220327,2
19-1-127,20220330,2
19-1-127,20220402,2
19-1-127,20220403,2
19-1-127,20220406,2
19-1-127,20220409,2
19-1-127,20220410,2
19-1-127,20220413,2
19-1-127,20220416,2
19-1-127,20220417,2
19-1-127,20220418,2
19-1-127,20220420,2
19-1-127,20220423,2
19-1-127,20220424,2
19-1-127,20220425,2
19-1-127,20220426,2
19-1-127,20220427,2
19-1-127,20220428,2
19-1-127,20220429,2
19-1-127,20220430,2
19-1-127,20220501,2
19-1-127,20220502,2
19-1-127,20220503,2
19-1-127,20220504,2
19-1-127,20220505,2
19-1-127,20220506,2
19-1-127,20220507,2
19-1-127,20220508,2
19-1-127,20220511,2
19-1-127,20220514,2
19-1-127,20220515,2
19-1-127,20220518,2
19-1-127,20220521,2
19-1-127,20220522,2
19-1-127,20220525,2
19-1-127,20220526,2
19-1-127,20220527,2
19-1-127,20220528,2
19-1-127,20220529,2
19-1-127,20220601,2
19-1-127,20220604,2
19-1-127,20220605,2
19-1-127,20220606,2
19-1-127,20220608,2
19-1-127,20220611,2
19-1-127,20220612,2
19-1-127,20220615,2
19-1-127,20220618,2
19-1-127,20220619,2
19-1-127,20220622,2
19-1-127,20220625,2
19-1-127,20220626,2
19-1-127,20220629,2
19-1-127,20220702,2
19-1-127,20220703,2
19-1-127,20220704,2
19-1-127,20220705,2
19-1-127,20220706,2
19-1-127,20220707,2
19-1-127,20220708,2
19-1-127,20220709,2
19-1-127,20220710,2
19-1-127,20220711,2
19-1-127,20220712,2
19-1-127,20220713,2
19-1-127,20220714,2
19-1-127,20220715,2
19-1-127,20220716,2
19-1-127,20220717,2
19-1-127,20220718,2
19-1-127,20220719,2
19-1-127,20220720,2
19-1-127,20220721,2
19-1-127,20220722,2
19-1-127,20220723,2
19-1-127,20220724,2
19-1-127,20220725,2
19-1-127,20220726,2
19-1-127,20220727,2
19-1-127,20220728,2
19-1-127,20220729,2
19-1-127,20220730,2
19-1-127,20220731,2
19-1-127,20220801,2
19-1-127,20220802,2
19-1-127,20220803,2
19-1-127,20220804,2
19-1-127,20220805,2
19-1-127,20220806,2
19-1-127,20220807,2
19-1-127,20220808,2
19-1-127,20220809,2
19-1-127,20220810,2
19-1-127,20220811,2
19-1-127,20220812,2
19-1-127,20220813,2
19-1-127,20220814,2
19-1-127,20220815,2
19-1-127,20220816,2
19-1-127,20220817,2
19-1-127,20220818,2
19-1-127,20220819,2
19-1-127,20220820,2
19-1-127,20220821,2
19-1-127,20220822,2
19-1-127,20220823,2
19-1-127,20220824,2
19-1-127,20220825,2
19-1-127,20220826,2
19-1-127,20220827,2
19-1-127,20220828,2
20-1-127,20220321,2
20-1-127,20220322,2
20-1-127,20220323,2
20-1-127,20220324,2
20-1-127,20220325,2
20-1-127,20220326,2
20-1-127,20220327,2
20-1-127,20220328,2
20-1-127,20220329,2
20-1-127,20220330,2
20-1-127,20220331,2
20-1-127,20220401,2
20-1-127,20220402,2
20-1-127,20220403,2
20-1-127,20220404,2
20-1-127,20220405,2
20-1-127,20220406,2
20-1-127,20220407,2
20-1-127,20220408,2
20-1-127,20220409,2
20-1-127,20220410,2
20-1-127,20220411,2
20-1-127,20220412,2
20-1-127,20220413,2
20-1-127,20220414,2
20-1-127,20220415,2
20-1-127,20220416,2
20-1-127,20220417,2
20-1-127,20220418,2
20-1-127,20220419,2
20-1-127,20220420,2
20-1-127,20220421,2
20-1-127,20220422,2
20-1-127,20220423,2
20-1-127,20220424,2
20-1-127,20220429,2
20-1-127,20220430,2
20-1-127,20220501,2
20-1-127,20220506,2
20-1-127,20220507,2
20-1-127,20220508,2
20-1-127,20220509,2
20-1-127,20220510,2
20-1-127,20220511,2
20-1-127,20220512,2
20-1-127,20220513,2
20-1-127,20220514,2
20-1-127,20220515,2
20-1-127,20220516,2
20-1-127,20220517,2
20-1-127,20220518,2
20-1-127,20220519,2
20-1-127,20220520,2
20-1-127,20220521,2
20-1-127,20220522,2
20-1-127,20220523,2
20-1-127,20220524,2
20-1-127,20220525,2
20-1-127,20220526,2
20-1-127,20220527,2
20-1-127,20220528,2
20-1-127,20220529,2
20-1-127,20220530,2
20-1-127,20220531,2
20-1-127,20220601,2
20-1-127,20220602,2
20-1-127,20220603,2
20-1-127,20220604,2
20-1-127,20220605,2
20-1-127,20220606,2
20-1-127,20220607,2
20-1-127,20220608,2
20-1-127,20220609,2
20-1-127,20220610,2
20-1-127,20220611,2
20-1-127,20220612,2
20-1-127,20220613,2
20-1-127,20220614,2
20-1-127,20220615,2
20-1-127,20220616,2
20-1-127,20220617,2
20-1-127,20220618,2
20-1-127,20220619,2
20-1-127,20220620,2
20-1-127,20220621,2
20-1-127,20220622,2
20-1-127,20220623,2
